Frame;Time;HeadPosition;HandDetected;HighConfidence;HandPosition;HandVelocity;IsPinchGrabbing;IsPalmGrabbing;IsAutogripGrabbing;StrengthThumbIndex;StrengthThumbMiddle;StrengthThumbRing;StrengthThumbPinky;StrengthPalmIndex;StrengthPalmMiddle;StrengthPalmRing;StrengthPalmPinky;WristTwist
8200;15,76017094;(-0.019, 1.063, -0.161);True;True;(-0.180, 0.769, 0.113);(0.0112, -0.0130, 0.0095);False;False;False;0;0;0;0;0;0;0;0;115,712
8210;15,90017414;(-0.018, 1.063, -0.160);True;True;(-0.182, 0.761, 0.110);(-0.0295, -0.0859, -0.0439);False;False;False;0;0;0;0;0;0;0;0;119,191
8220;16,04017639;(-0.018, 1.063, -0.161);True;True;(-0.185, 0.699, 0.095);(0.0807, -0.3572, -0.1001);False;False;False;0;0;0;0;0;0;0;0;174,036
8225;16,10017776;(-0.018, 1.063, -0.163);True;True;(-0.176, 0.669, 0.095);(0.1822, -0.5457, -0.0068);False;False;False;0;0;0;0;0;0;0;0;181,746
8230;16,1801796;(-0.018, 1.064, -0.163);True;True;(-0.170, 0.665, 0.094);(0.0357, -0.0131, 0.0423);False;False;False;0;0;0;0;0;0;0;0;135,146
8235;16,24018097;(-0.018, 1.064, -0.163);True;True;(-0.165, 0.671, 0.119);(0.1281, 0.1884, 0.5194);False;False;False;0;0;0;0;0;0;0;0;135,872
8240;16,3201828;(-0.018, 1.065, -0.163);True;True;(-0.142, 0.711, 0.125);(0.3490, 0.5742, 0.0130);False;True;False;1;1;1;0,8937115;0;0;0;0;185,349
8245;16,38018417;(-0.017, 1.065, -0.164);True;True;(-0.102, 0.766, 0.122);(0.8489, 0.9625, -0.0685);False;True;False;1;1;1;1;0;0;0;0;200,849
8250;16,460186;(-0.016, 1.064, -0.165);True;True;(-0.067, 0.780, 0.127);(0.3030, 0.0146, 0.0916);False;True;False;1;1;1;1;0;0;0;0;204,387
8255;16,52018738;(-0.015, 1.064, -0.167);True;True;(-0.042, 0.764, 0.136);(0.4486, -0.3859, 0.1648);False;True;False;1;1;1;1;0;0;0;0;203,709
8260;16,60018921;(-0.014, 1.064, -0.167);True;True;(-0.026, 0.732, 0.150);(0.1769, -0.4184, 0.2007);False;True;False;1;1;1;1;0;0;0;0;188,931
8265;16,66019058;(-0.012, 1.064, -0.166);True;True;(-0.032, 0.714, 0.150);(-0.1730, -0.4060, 0.1046);False;False;False;0;0;0;0;0;0;0;0;163,402
8275;16,80019379;(-0.011, 1.065, -0.164);True;True;(-0.059, 0.709, 0.145);(-0.3200, 0.1584, -0.0634);False;False;False;0;0;0;0;0;0;0;0;120,68
8285;16,94019699;(-0.012, 1.065, -0.165);True;True;(-0.125, 0.704, 0.150);(-0.3316, -0.1910, 0.0348);False;False;False;0;0;0;0;0;0;0;0;100,062
8295;17,0802002;(-0.014, 1.065, -0.167);True;True;(-0.139, 0.678, 0.135);(0.0582, -0.0954, -0.0604);False;False;False;0;0;0;0;0;0;0;0;118,97
8305;17,2202034;(-0.015, 1.066, -0.169);True;True;(-0.135, 0.662, 0.145);(0.0425, 0.2309, 0.0597);False;True;False;1;1;1;0,6257766;0;0;0;0;158,008
8315;17,3602066;(-0.014, 1.066, -0.171);True;True;(-0.097, 0.736, 0.150);(0.2725, 0.4218, 0.0204);False;True;False;1;1;1;0,7905007;0;0;0;0;188,096
8320;17,42020798;(-0.014, 1.066, -0.173);True;True;(-0.072, 0.758, 0.151);(0.4962, 0.3031, -0.0289);False;True;False;1;1;1;0,9112023;0;0;0;0;155,875
8325;17,50020981;(-0.013, 1.066, -0.174);True;True;(-0.054, 0.754, 0.149);(0.1129, -0.0805, 0.0047);False;True;False;1;1;1;0,9738548;0;0;0;0;128,748
8330;17,56021118;(-0.012, 1.065, -0.175);True;True;(-0.049, 0.742, 0.157);(0.1073, -0.2131, 0.1055);False;False;False;0;0;0;0;0;0;0;0;118,889
8335;17,64021301;(-0.012, 1.065, -0.176);True;True;(-0.046, 0.732, 0.151);(0.0040, -0.0878, -0.0550);False;False;False;0;0;0;0;0;0;0;0;136,391
8340;17,70021439;(-0.011, 1.065, -0.176);True;True;(-0.049, 0.727, 0.148);(-0.0974, -0.0742, -0.0485);False;False;False;0;0;0;0;0;0;0;0;149,172
8345;17,78021622;(-0.011, 1.064, -0.177);True;True;(-0.059, 0.730, 0.144);(-0.1389, 0.0520, -0.0412);False;False;False;0;0;0;0;0;0;0;0;170,379
8350;17,84021759;(-0.010, 1.061, -0.176);True;True;(-0.083, 0.739, 0.142);(-0.5322, 0.1542, -0.0198);False;False;False;0;0;0;0;0;0;0;0;186,779
8360;17,98022079;(-0.007, 1.056, -0.173);True;True;(-0.133, 0.759, 0.144);(-0.4434, 0.0461, -0.0084);False;False;False;0;0;0;0;0;0;0;0;190,786
8370;18,120224;(-0.006, 1.053, -0.166);True;True;(-0.164, 0.724, 0.148);(0.0040, -0.1235, -0.0538);False;False;False;0;0;0;0;0;0;0;0;188,778
8380;18,2602272;(-0.003, 1.049, -0.158);True;True;(-0.144, 0.661, 0.164);(0.1866, -0.3832, 0.0929);False;False;False;0;0;0;0;0;0;0;0;148,091
8390;18,40023041;(0.001, 1.047, -0.151);True;True;(-0.121, 0.622, 0.174);(-0.0016, 0.0999, -0.0340);False;True;False;1;0,7478286;0,343473;0;0;0;0;0;88,651
8395;18,46023178;(0.004, 1.046, -0.148);True;True;(-0.122, 0.636, 0.167);(-0.0081, 0.2657, -0.1247);False;True;False;1;1;0,9551794;0,3933311;0;0;0;0;78,308
8400;18,54023361;(0.005, 1.044, -0.147);True;True;(-0.118, 0.649, 0.171);(0.0550, 0.1963, 0.0631);False;True;False;1;1;1;0,6295382;0;0;0;0;124,609
8405;18,60023499;(0.006, 1.043, -0.146);True;True;(-0.096, 0.696, 0.170);(0.5652, 1.1084, -0.1263);False;True;False;1;1;1;0,680959;0;0;0;0;168,395
8410;18,68023682;(0.006, 1.043, -0.148);True;True;(-0.067, 0.725, 0.160);(0.2080, -0.0331, -0.0033);False;True;False;1;1;1;0,9739872;0;0;0;0;180,643
8415;18,74023819;(0.005, 1.042, -0.149);True;True;(-0.052, 0.713, 0.162);(0.2019, -0.3379, 0.0331);False;True;False;1;1;1;1;0;0;0;0;175,848
8420;18,82024002;(0.005, 1.041, -0.149);True;True;(-0.049, 0.704, 0.163);(0.0532, -0.0765, -0.0222);False;False;False;0;0;0;0;0;0;0;0;155,007
8425;18,88024139;(0.004, 1.040, -0.148);True;True;(-0.048, 0.700, 0.155);(-0.0446, -0.0326, -0.1448);False;False;False;0;0;0;0;0;0;0;0;128,168
8435;19,0202446;(0.002, 1.037, -0.144);True;True;(-0.097, 0.706, 0.142);(-0.8347, 0.0239, -0.0147);False;False;False;0;0;0;0;0;0;0;0;121,338
8445;19,1602478;(-0.004, 1.036, -0.141);True;True;(-0.156, 0.712, 0.109);(-0.2613, -0.1374, -0.2753);False;False;False;0;0;0;0;0;0;0;0;115,862
8455;19,30025101;(-0.011, 1.035, -0.139);True;True;(-0.166, 0.686, 0.096);(-0.0225, -0.1859, -0.0404);False;False;False;0;0;0;0;0;0;0;0;173,94
8465;19,44025421;(-0.016, 1.034, -0.139);True;True;(-0.164, 0.647, 0.084);(0.0199, -0.1999, -0.0027);False;False;False;0;0;0;0;0;0;0;0;205,312
8475;19,58025742;(-0.019, 1.033, -0.141);True;True;(-0.169, 0.602, 0.081);(-0.0614, -0.2316, -0.0797);False;False;False;0;0;0;0;0;0;0;0;222,31
8485;19,72026062;(-0.021, 1.033, -0.141);True;True;(-0.175, 0.588, 0.074);(-0.0190, -0.0227, 0.0053);False;False;False;0;0;0;0;0;0;0;0;196,606
8490;19,78026199;(-0.022, 1.032, -0.141);True;True;(-0.177, 0.588, 0.075);(-0.0429, -0.0067, 0.0300);False;False;False;0;0;0;0;0;0;0;0;152,427
8495;19,86026382;(-0.023, 1.031, -0.141);True;True;(-0.180, 0.584, 0.077);(-0.0451, -0.0595, 0.0107);False;False;False;0;0;0;0;0;0;0;0;124,599
8500;19,9202652;(-0.024, 1.031, -0.139);True;True;(-0.184, 0.577, 0.076);(-0.0156, -0.1298, -0.0510);False;False;False;0;0;0;0;0;0;0;0;107,551
8505;20,00026703;(-0.024, 1.031, -0.138);True;True;(-0.180, 0.576, 0.074);(0.0233, -0.0116, -0.0205);False;False;False;0;0;0;0;0;0;0;0;99,276
8510;20,0602684;(-0.025, 1.030, -0.137);True;True;(-0.166, 0.581, 0.075);(0.4289, 0.2395, 0.0060);False;False;False;0;0;0;0;0;0;0;0;102,705
8515;20,14027023;(-0.025, 1.031, -0.136);True;True;(-0.134, 0.599, 0.098);(0.3010, 0.0602, 0.3980);False;False;False;0;0;0;0;0;0;0;0;119,954
8520;20,20027161;(-0.024, 1.031, -0.134);True;True;(-0.110, 0.618, 0.122);(0.5119, 0.4330, 0.4622);False;False;False;0;0;0;0;0;0;0;0;160,506
8530;20,34027481;(-0.021, 1.030, -0.134);True;True;(-0.037, 0.706, 0.124);(0.3142, 0.2787, -0.0313);False;False;False;0;0;0;0;0;0;0;0;187,531
8540;20,48027802;(-0.016, 1.030, -0.135);True;True;(-0.008, 0.713, 0.119);(-0.0841, -0.0409, -0.0409);False;False;False;0;0;0;0;0;0;0;0;191,133
8550;20,62028122;(-0.013, 1.028, -0.134);True;True;(-0.077, 0.690, 0.102);(-0.7474, -0.1338, -0.1650);False;False;False;0;0;0;0;0;0;0;0;160,618
8560;20,76028442;(-0.017, 1.029, -0.135);True;True;(-0.200, 0.643, 0.106);(-0.2601, -0.3804, 0.1998);False;False;False;0;0;0;0;0;0;0;0;138,657
8565;20,8202858;(-0.021, 1.029, -0.134);True;True;(-0.218, 0.608, 0.119);(-0.3202, -0.7454, 0.2503);False;False;False;0;0;0;0;0;0;0;0;132,423
8570;20,90028763;(-0.024, 1.029, -0.132);True;True;(-0.223, 0.597, 0.125);(-0.0346, -0.0756, 0.0687);False;False;False;0;0;0;0;0;0;0;0;155,825
8575;20,960289;(-0.027, 1.029, -0.131);True;True;(-0.223, 0.593, 0.130);(0.0119, -0.0831, 0.0843);False;False;False;0;0;0;0;0;0;0;0;177,503
8580;21,04029083;(-0.028, 1.029, -0.131);True;True;(-0.223, 0.590, 0.132);(-0.0106, -0.0229, 0.0488);False;False;False;0;0;0;0;0;0;0;0;194,579
8585;21,10029221;(-0.029, 1.029, -0.131);True;True;(-0.226, 0.587, 0.139);(-0.0375, -0.0387, 0.1304);False;False;False;0;0;0;0;0;0;0;0;205,572
8590;21,18029404;(-0.028, 1.029, -0.132);True;True;(-0.225, 0.589, 0.143);(0.0025, 0.0135, 0.0365);False;True;False;1;1;0;0;0;0;0;0;209,229
8595;21,24029541;(-0.027, 1.030, -0.133);True;True;(-0.224, 0.593, 0.144);(0.0456, 0.1305, 0.0152);False;True;False;1;1;0;0;0;0;0;0;212,829
8605;21,38029861;(-0.023, 1.031, -0.137);True;True;(-0.172, 0.656, 0.145);(1.0612, 1.1226, -0.0508);False;True;False;1;1;0;0;0;0;0;0;211,788
8615;21,52030182;(-0.017, 1.033, -0.142);True;True;(-0.056, 0.720, 0.134);(1.0048, 0.1030, 0.0621);False;True;False;1;1;0;0;0;0;0;0;197,448
8625;21,66030502;(-0.008, 1.033, -0.146);True;True;(0.010, 0.700, 0.146);(0.1041, -0.0553, -0.0246);False;True;False;1;1;0;0;0;0;0;0;167,008
8635;21,80030823;(-0.002, 1.033, -0.148);True;True;(0.003, 0.706, 0.132);(-0.1347, 0.0211, -0.0349);False;False;False;0;0;0;0;0;0;0;0;167,569
8645;21,94031143;(-0.004, 1.032, -0.147);True;True;(-0.075, 0.725, 0.117);(-0.6582, -0.0279, -0.1087);False;False;False;0;0;0;0;0;0;0;0;189,451
8655;22,08031464;(-0.012, 1.031, -0.145);True;True;(-0.197, 0.666, 0.104);(-0.4990, -0.5550, -0.0466);False;False;False;0;0;0;0;0;0;0;0;199,871
8660;22,14031601;(-0.018, 1.030, -0.143);True;True;(-0.240, 0.619, 0.104);(-0.7762, -0.9360, -0.0028);False;False;False;0;0;0;0;0;0;0;0;206,884
8665;22,22031784;(-0.024, 1.030, -0.139);True;True;(-0.246, 0.600, 0.095);(-0.0321, -0.1896, -0.0095);False;False;False;0;0;0;0;0;0;0;0;211,709
8670;22,28031921;(-0.029, 1.029, -0.136);True;True;(-0.243, 0.592, 0.099);(0.0709, -0.0783, 0.0887);False;False;False;0;0;0;0;0;0;0;0;212,379
8675;22,36032104;(-0.032, 1.027, -0.133);True;True;(-0.244, 0.583, 0.108);(0.0228, -0.0657, 0.0769);False;False;False;0;0;0;0;0;0;0;0;211,888
8680;22,42032242;(-0.034, 1.026, -0.130);True;True;(-0.242, 0.571, 0.115);(0.0222, -0.2464, 0.1052);False;False;False;0;0;0;0;0;0;0;0;204,506
8685;22,50032425;(-0.035, 1.026, -0.129);True;True;(-0.243, 0.561, 0.122);(0.0249, -0.0428, 0.0227);False;False;False;0;0;0;0;0;0;0;0;188,989
8690;22,56032562;(-0.035, 1.025, -0.128);True;True;(-0.238, 0.554, 0.123);(0.0939, -0.1728, 0.0201);False;False;False;0;0;0;0;0;0;0;0;159,296
8700;22,70032883;(-0.033, 1.024, -0.126);True;True;(-0.225, 0.542, 0.128);(0.1408, -0.0858, 0.0929);False;False;False;0;0;0;0;0;0;0;0;133,255
8710;22,84033203;(-0.029, 1.025, -0.126);True;True;(-0.208, 0.550, 0.137);(0.0862, 0.0910, 0.0469);False;True;False;0;0;0;0;0,9107773;0,944463;0,9621349;0,9057026;116,696
8720;22,98033524;(-0.022, 1.027, -0.128);True;True;(-0.179, 0.591, 0.147);(0.2177, 0.3806, -0.0111);False;True;False;0;0;0;0;0,9375918;0,9675652;0,9829688;0,8726788;149,185
8730;23,12033844;(-0.012, 1.029, -0.133);True;True;(-0.110, 0.688, 0.150);(0.4401, 0.4410, 0.0013);False;True;False;0;0;0;0;0,9544213;0,9854167;0,996186;0,8305223;159,98
8740;23,26034164;(-0.001, 1.032, -0.140);True;True;(-0.030, 0.745, 0.150);(0.3282, 0.0113, 0.1202);False;True;False;0;0;0;0;0,9496111;0,9722297;0,9885149;0,8578733;160,618
8745;23,32034302;(0.005, 1.033, -0.143);True;True;(0.000, 0.749, 0.147);(0.5947, 0.0949, -0.1709);False;True;False;0;0;0;0;0,9412979;0,9683967;0,9855;0,8641865;164,132
8750;23,40034485;(0.010, 1.033, -0.145);True;True;(0.026, 0.742, 0.151);(0.2040, -0.1116, 0.0449);False;True;False;0;0;0;0;0,9335763;0,9674264;0,9916286;0,9247802;166,549
8755;23,46034622;(0.014, 1.033, -0.147);True;True;(0.042, 0.728, 0.152);(0.2443, -0.3376, -0.0013);False;True;False;0;0;0;0;0,9152036;0,9663097;0,9897014;0,9702179;171,147
8760;23,54034805;(0.018, 1.033, -0.148);True;True;(0.046, 0.713, 0.153);(0.0423, -0.1456, 0.0565);False;True;False;0;0;0;0;0,890729;0,955453;0,9418254;0,9928084;176,995
8765;23,60034943;(0.020, 1.034, -0.149);True;True;(0.047, 0.700, 0.157);(-0.0187, -0.2083, 0.0968);False;True;False;0;0;0;0;0,8174986;0,8899164;0,8558958;0,9796211;177,528
8775;23,74035263;(0.020, 1.034, -0.148);True;True;(0.039, 0.683, 0.162);(-0.0552, -0.1979, 0.0776);False;False;False;0;0;0;0;0;0;0;0;181,144
8785;23,88035583;(0.016, 1.033, -0.148);True;True;(0.032, 0.677, 0.173);(-0.0445, -0.0025, 0.2281);False;False;False;0;0;0;0;0;0;0;0;185,806
8795;24,02035904;(0.012, 1.032, -0.148);True;True;(-0.001, 0.710, 0.186);(-0.2239, 0.2224, -0.0088);False;False;False;0;0;0;0;0;0;0;0;187,87
8805;24,16036224;(0.008, 1.032, -0.147);True;True;(-0.087, 0.731, 0.141);(-0.4954, -0.2594, -0.2420);False;False;False;0;0;0;0;0;0;0;0;183,985
8815;24,30036545;(0.001, 1.031, -0.145);True;True;(-0.136, 0.671, 0.114);(-0.0636, -0.3268, -0.1154);False;False;False;0;0;0;0;0;0;0;0;178,92
8825;24,44036865;(-0.007, 1.030, -0.144);True;True;(-0.128, 0.624, 0.103);(0.1202, -0.1924, -0.0640);False;False;False;0;0;0;0;0;0;0;0;169,475
8835;24,58037186;(-0.012, 1.029, -0.142);True;True;(-0.103, 0.596, 0.104);(0.1196, -0.0810, 0.0225);False;False;False;0;0;0;0;0;0;0;0;160,457
8840;24,64037323;(-0.013, 1.028, -0.142);True;True;(-0.095, 0.587, 0.107);(0.1901, -0.1369, 0.0693);False;False;False;0;0;0;0;0;0;0;0;162,689
8845;24,72037506;(-0.014, 1.028, -0.142);True;True;(-0.087, 0.585, 0.109);(0.0692, -0.0045, 0.0267);False;False;False;0;0;0;0;0;0;0;0;164,375
8850;24,78037643;(-0.014, 1.028, -0.142);True;True;(-0.081, 0.582, 0.113);(0.1243, -0.0996, 0.0852);False;False;False;0;0;0;0;0;0;0;0;168,879
8855;24,86037827;(-0.013, 1.028, -0.142);True;True;(-0.074, 0.579, 0.117);(0.0539, -0.0206, 0.0525);False;False;False;0;0;0;0;0;0;0;0;179,776
8860;24,92037964;(-0.012, 1.028, -0.142);True;True;(-0.072, 0.579, 0.121);(0.0240, 0.0096, 0.0542);False;True;False;0;0;0;0;0,9523902;0,9908971;1;1;196,586
8865;25,00038147;(-0.011, 1.028, -0.142);True;True;(-0.073, 0.579, 0.126);(-0.0208, 0.0163, 0.0384);False;True;False;0;0;0;0;0,9874017;1;1;1;204,412
8870;25,06038284;(-0.010, 1.029, -0.143);True;True;(-0.077, 0.585, 0.131);(-0.1197, 0.1452, 0.1072);False;True;False;0;0;0;0;1;1;1;1;209,551
8880;25,20038605;(-0.005, 1.030, -0.146);True;True;(-0.098, 0.644, 0.144);(-0.1990, 0.8423, 0.1030);False;True;False;0;0;0;0;1;1;1;1;213,155
8890;25,34038925;(0.001, 1.032, -0.149);True;True;(-0.098, 0.739, 0.149);(0.1587, 0.4961, -0.0357);False;True;False;0;0;0;0;1;1;1;1;206,467
8900;25,48039246;(0.006, 1.033, -0.152);True;True;(-0.057, 0.801, 0.144);(0.2224, 0.0740, 0.0379);False;True;False;0;0;0;0;1;1;1;1;201,524
8910;25,62039566;(0.012, 1.034, -0.155);True;True;(0.007, 0.791, 0.147);(0.2472, -0.2472, 0.0936);False;True;False;0;0;0;0;1;1;1;1;194,069
8920;25,76039886;(0.018, 1.033, -0.155);True;True;(0.049, 0.729, 0.151);(0.1673, -0.4148, 0.1782);False;True;False;0;0;0;0;0,7424637;0,7813501;0,7247744;0,726667;188,498
8930;25,90040207;(0.021, 1.032, -0.154);True;True;(0.059, 0.690, 0.160);(0.0045, -0.0634, -0.0284);False;False;False;0;0;0;0;0;0;0;0;187,178
8935;25,96040344;(0.021, 1.032, -0.153);True;True;(0.055, 0.688, 0.157);(-0.0685, 0.0078, -0.0354);False;False;False;0;0;0;0;0;0;0;0;189,695
8940;26,04040527;(0.020, 1.033, -0.154);True;True;(0.050, 0.684, 0.155);(-0.0684, -0.0742, -0.0004);False;False;False;0;0;0;0;0;0;0;0;190,89
8945;26,10040665;(0.018, 1.034, -0.154);True;True;(0.046, 0.682, 0.169);(-0.0899, 0.0249, 0.3130);False;False;False;0;0;0;0;0;0;0;0;193,023
8955;26,24040985;(0.011, 1.034, -0.157);True;True;(-0.020, 0.812, 0.115);(-0.9760, 1.2124, -0.9270);False;False;False;0;0;0;0;0;0;0;0;182,913
8965;26,38041306;(0.004, 1.036, -0.160);True;True;(-0.095, 0.783, 0.130);(-0.3700, -0.4561, 0.1250);False;False;False;0;0;0;0;0;0;0;0;173,178
8975;26,52041626;(-0.003, 1.038, -0.159);True;True;(-0.147, 0.667, 0.148);(-0.0914, -0.4539, -0.0112);False;False;False;0;0;0;0;0;0;0;0;157,299
8985;26,66041946;(-0.007, 1.039, -0.158);True;True;(-0.149, 0.611, 0.150);(0.0185, -0.0150, 0.0109);False;False;False;0;0;0;0;0;0;0;0;150,876
8995;26,80042267;(-0.006, 1.039, -0.158);True;True;(-0.148, 0.625, 0.160);(0.0000, 0.1196, 0.0214);False;False;False;0;0;0;0;0;0;0;0;147,155
9005;26,94042587;(-0.003, 1.039, -0.159);True;True;(-0.133, 0.702, 0.162);(0.1971, 0.5834, -0.0724);False;True;False;1;1;1;1;0;0;0;0;153,482
9010;27,00042725;(-0.002, 1.039, -0.160);True;True;(-0.095, 0.756, 0.147);(0.8031, 0.9243, -0.3886);False;True;False;1;1;1;1;0;0;0;0;144,494
9015;27,08042908;(0.000, 1.039, -0.161);True;True;(-0.062, 0.770, 0.133);(0.2551, -0.0718, -0.0518);False;True;False;1;1;1;1;0;0;0;0;139,41
9020;27,14043045;(0.001, 1.039, -0.162);True;True;(-0.031, 0.757, 0.133);(0.6508, -0.3365, 0.0659);False;True;False;1;1;1;1;0;0;0;0;135,008
9025;27,22043228;(0.003, 1.039, -0.162);True;True;(-0.010, 0.729, 0.147);(0.1487, -0.2762, 0.1258);False;True;False;1;1;1;1;0;0;0;0;131,718
9030;27,28043365;(0.005, 1.039, -0.162);True;True;(-0.003, 0.704, 0.155);(-0.0632, -0.6902, 0.3228);False;True;False;1;1;1;0,7159973;0;0;0;0;125,876
9040;27,42043686;(0.009, 1.037, -0.158);True;True;(-0.021, 0.692, 0.148);(-0.2333, 0.1947, -0.0961);False;False;False;0;0;0;0;0;0;0;0;126,741
9050;27,56044006;(0.008, 1.036, -0.156);True;True;(-0.092, 0.712, 0.137);(-0.8078, 0.0122, -0.0263);False;False;False;0;0;0;0;0;0;0;0;137,293
9060;27,70044327;(0.003, 1.036, -0.157);True;True;(-0.156, 0.667, 0.137);(-0.2376, -0.6104, 0.1321);False;False;False;0;0;0;0;0;0;0;0;140,32
9070;27,84044647;(-0.001, 1.037, -0.158);True;True;(-0.155, 0.637, 0.130);(0.0208, -0.0741, 0.0722);False;False;False;0;0;0;0;0;0;0;0;149,52
9080;27,98044968;(-0.002, 1.037, -0.159);True;True;(-0.140, 0.663, 0.136);(0.1949, 0.3466, -0.0092);False;True;False;1;1;1;1;0;0;0;0;161,682
9090;28,12045288;(-0.002, 1.038, -0.160);True;True;(-0.070, 0.750, 0.129);(0.3913, 0.2262, -0.0824);False;True;False;1;1;1;1;0;0;0;0;167,335
9095;28,18045425;(-0.001, 1.038, -0.162);True;True;(-0.036, 0.754, 0.131);(0.6052, -0.1152, 0.0927);False;True;False;1;1;1;1;0;0;0;0;169,464
9100;28,26045609;(-0.001, 1.038, -0.162);True;True;(-0.023, 0.726, 0.159);(0.1111, -0.1997, 0.2554);False;False;False;0;0;0;0;0;0;0;0;167,688
9105;28,32045746;(0.000, 1.038, -0.160);True;True;(-0.021, 0.722, 0.147);(0.0040, -0.0561, -0.2289);False;False;False;0;0;0;0;0;0;0;0;163,771
9110;28,40045929;(0.001, 1.037, -0.157);True;True;(-0.031, 0.725, 0.141);(-0.1723, 0.0139, -0.0501);False;False;False;0;0;0;0;0;0;0;0;160,486
9115;28,46046066;(0.000, 1.036, -0.155);True;True;(-0.071, 0.721, 0.137);(-1.0855, -0.1361, -0.0297);False;False;False;0;0;0;0;0;0;0;0;164,292
9120;28,54046249;(-0.002, 1.036, -0.154);True;True;(-0.135, 0.701, 0.153);(-0.6345, -0.2249, 0.1015);False;False;False;0;0;0;0;0;0;0;0;173,118
9125;28,60046387;(-0.005, 1.036, -0.153);True;True;(-0.197, 0.664, 0.159);(-0.9660, -0.7656, 0.0989);False;False;False;0;0;0;0;0;0;0;0;183,712
9130;28,6804657;(-0.008, 1.036, -0.152);True;True;(-0.218, 0.631, 0.158);(-0.1967, -0.3348, 0.0252);False;False;False;0;0;0;0;0;0;0;0;199,578
9135;28,74046707;(-0.011, 1.036, -0.151);True;True;(-0.227, 0.609, 0.166);(0.1159, 0.1436, -0.0836);False;False;False;0;0;0;0;0;0;0;0;218,213
9145;28,88047028;(-0.012, 1.037, -0.152);True;True;(-0.216, 0.633, 0.174);(0.2608, 0.4811, 0.0908);False;False;False;0;0;0;0;0;0;0;0;222,183
9155;29,02047348;(-0.009, 1.037, -0.154);True;True;(-0.118, 0.766, 0.154);(0.7210, 0.7421, -0.3558);False;True;False;1;1;1;1;0;0;0;0;221,273
9165;29,16047668;(-0.006, 1.037, -0.159);True;True;(-0.016, 0.798, 0.123);(0.4053, -0.2048, -0.0354);False;True;False;1;1;1;1;0;0;0;0;219,391
9175;29,30047989;(-0.002, 1.038, -0.161);True;True;(0.030, 0.733, 0.138);(0.0462, -0.2656, 0.0292);False;True;False;0,9411104;0,9754254;0,8159727;0,357578;0;0;0;0;216,087
9180;29,36048126;(0.001, 1.037, -0.159);True;True;(0.024, 0.698, 0.133);(-0.1510, -0.4273, -0.2009);False;False;False;0;0;0;0;0;0;0;0;213,625
9185;29,44048309;(0.002, 1.036, -0.157);True;True;(0.011, 0.696, 0.126);(-0.1470, 0.0817, -0.0923);False;False;False;0;0;0;0;0;0;0;0;209,001
9190;29,50048447;(0.001, 1.035, -0.155);True;True;(-0.010, 0.712, 0.108);(-0.5437, 0.4014, -0.4694);False;False;False;0;0;0;0;0;0;0;0;203,589
9195;29,5804863;(-0.001, 1.034, -0.153);True;True;(-0.043, 0.732, 0.098);(-0.3501, 0.2106, -0.0591);False;False;False;0;0;0;0;0;0;0;0;195,347
9200;29,64048767;(-0.004, 1.034, -0.152);True;True;(-0.082, 0.747, 0.090);(-0.8235, 0.2771, -0.0816);False;False;False;0;0;0;0;0;0;0;0;191,351
9205;29,7204895;(-0.007, 1.034, -0.152);True;True;(-0.121, 0.756, 0.087);(-0.3511, 0.0366, -0.0046);False;False;False;0;0;0;0;0;0;0;0;186,844
9210;29,78049088;(-0.011, 1.034, -0.153);True;True;(-0.147, 0.761, 0.082);(-0.4648, 0.0463, -0.0764);False;False;False;0;0;0;0;0;0;0;0;184,177
9220;29,92049408;(-0.017, 1.035, -0.155);True;True;(-0.176, 0.750, 0.073);(-0.1509, -0.0942, -0.0418);False;False;False;0;0;0;0;0;0;0;0;188,849
9230;30,06049728;(-0.021, 1.036, -0.157);True;True;(-0.191, 0.743, 0.071);(-0.0786, -0.0524, 0.0119);False;False;False;0;0;0;0;0;0;0;0;168,86
9240;30,20050049;(-0.022, 1.036, -0.156);True;True;(-0.203, 0.732, 0.071);(-0.0428, -0.0638, 0.0142);False;False;False;0;0;0;0;0;0;0;0;162,483
9250;30,34050369;(-0.024, 1.035, -0.154);True;True;(-0.204, 0.717, 0.083);(0.0666, -0.1280, 0.1809);False;False;False;0;0;0;0;0;0;0;0;163,154
9260;30,4805069;(-0.025, 1.035, -0.151);True;True;(-0.188, 0.648, 0.155);(0.0222, -0.4869, 0.4829);False;False;False;0;0;0;0;0;0;0;0;168,586
9265;30,54050827;(-0.025, 1.036, -0.149);True;True;(-0.182, 0.626, 0.182);(0.1349, -0.3201, 0.4501);False;False;False;0;0;0;0;0;0;0;0;182,039
9270;30,6205101;(-0.023, 1.038, -0.148);True;True;(-0.175, 0.627, 0.186);(0.0489, 0.0213, 0.0025);False;False;False;0;0;0;0;0;0;0;0;186,017
9275;30,68051147;(-0.020, 1.041, -0.147);True;True;(-0.175, 0.636, 0.183);(-0.0366, 0.2282, -0.0352);False;False;False;0;0;0;0;0;0;0;0;186,772
9280;30,76051331;(-0.015, 1.046, -0.148);True;True;(-0.180, 0.649, 0.181);(-0.0688, 0.1662, -0.0416);False;True;False;1;1;1;0,884998;0;0;0;0;184,219
9285;30,82051468;(-0.011, 1.050, -0.151);True;True;(-0.200, 0.684, 0.168);(-0.5583, 0.9618, -0.3861);False;True;False;1;1;1;1;0;0;0;0;185,934
